Puerto Rico Hogwood,Melastomataceae,Sagraea portoricensis (Alain) Alain,Peru,-9.2623446,-77.6929792,
Caucasian Bluestem,Poaceae,Bothriochloa bladhii (Retz.) S.T. Blake,Burkina Faso,13.2036283,-2.3566861,
Elegant Amygdalaria Lichen,Porpidiaceae,Amygdalaria elegantior (H. Magn.) Hertel & Brodo,France,47.6329545,7.4839022,Alsace
Hillside Gooseberry,Grossulariaceae,Ribes californicum Hook. & Arn. var. hesperium (McClatchie) Jeps.,Colombia,8.9282133,-74.5697617,
Hillside Clover Ash,Melastomataceae,Tetrazygia crotonifolia (Desr.) DC.,China,40.784068,122.1039229,
Pineland Silkgrass,Asteraceae,Pityopsis aspera (Shuttlw. ex Small) Small,Philippines,15.051008,120.896625,
Redcardinal,Fabaceae,Erythrina herbacea L.,China,27.519549,114.073416,
Ames' Milkvetch,Fabaceae,Astragalus pulsiferae A. Gray,Brazil,-29.0282919,-53.9541563,
Cracked Lichen,Acarosporaceae,Acarospora impressula Th. Fr.,Ethiopia,8.9112352,38.6267637,
Sierra Draba,Brassicaceae,Draba sierrae Sharsm.,China,34.007974,119.839212,
Hawkweed Oxtongue,Asteraceae,Picris hieracioides L. ssp. hieracioides,China,39.73287,98.494548,
Protoparmelia Lichen,Lecanoraceae,Protoparmelia badia (Hoffm.) Hafellner,Russia,54.7047674,73.0410443,
Velvet Lupine,Fabaceae,Lupinus leucophyllus Douglas ex Lindl. ssp. leucophyllus var. canescens (Howell) C.P. Sm.,Czech Republic,50.0815792,14.2585703,
Common Hoptree,Rutaceae,Ptelea trifoliata L. ssp. angustifolia (Benth.) V. Bailey var. angustifolia (Benth.) M.E. Jones,Indonesia,-7.1733576,113.5103504,
English Oak,Fagaceae,Quercus robur L.,Portugal,39.6932144,-8.2905257,Santarém
Longhorn Plectritis,Valerianaceae,Plectritis macrocera Torr. & A. Gray ssp. macrocera,Portugal,38.7052727,-9.3896587,Lisboa
Garland Spiraea,Rosaceae,Spiraea ×arguta Zabel,Indonesia,-8.6926,115.2533,
Nodding Madia,Asteraceae,Harmonia nutans (Greene) B.G. Baldw.,Colombia,1.4081109,-77.391527,
Palapalai,Dennstaedtiaceae,Microlepia C. Presl,Poland,54.0471273,19.2012887,
Jones Spiderflower,Capparaceae,Cleome lutea Hook. var. jonesii J.F. Macbr.,Philippines,13.6615154,123.1900935,
Narrowleaf Pondweed,Potamogetonaceae,Potamogeton strictifolius Benn.,China,22.851846,110.86585,
Bullatina Lichen,Gomphillaceae,Bullatina Vezda & Poelt,Albania,40.2779227,20.6206167,
Oakwoods Prairie Clover,Fabaceae,Dalea versicolor Zucc.,Russia,69.0474473,33.2898473,
Snub Pea,Fabaceae,Lathyrus sulphureus W.H. Brewer ex A. Gray var. sulphureus,Serbia,45.2881808,20.9411779,
Desert Rose,Rosaceae,Rosa stellata Wooton ssp. mirifica (Greene) W.H. Lewis var. mirifica (Greene) Cockerell,Morocco,35.4449242,-5.0937101,
Willow Ragwort,Asteraceae,Barkleyanthus (Kunth) H. Rob. & Brettell,China,38.78918,117.081971,
Apricot,Rosaceae,Prunus armeniaca L.,Mayotte,-12.7787793,45.2237713,
Cusick's Hawksbeard,Asteraceae,Crepis bakeri Greene ssp. cusickii (Eastw.) Babc. & Stebbins,Gambia,13.3014073,-15.8686635,
Nelsonia,Acanthaceae,Nelsonia R. Br.,Russia,55.7133263,37.8049211,
Psilolechia Lichen,Micareaceae,Psilolechia clavulifera (Nyl.) Coppins,China,30.0007026,117.9914358,
Walker's Manihot,Euphorbiaceae,Manihot walkerae Croizat,Philippines,14.5634196,121.0307955,
Tropical Sensitive Pea,Fabaceae,Chamaecrista absus (L.) Irwin & Barneby var. meonandra (Irwin & Barneby) Irwin & Barneby,Mali,14.4590296,-4.9169196,
Comet Grass,Poaceae,Perotis rara R. Br.,Brazil,-8.5969261,-38.5743503,
Creeping Waxweed,Lythraceae,Cuphea procumbens Ortega,China,29.763892,121.513271,
Sierra Stonecrop,Crassulaceae,Sedum obtusatum A. Gray ssp. boreale R.T. Clausen,Indonesia,-7.8121361,113.2424227,
Kentucky Yellowwood,Fabaceae,Cladrastis kentukea (Dum. Cours.) Rudd,Poland,51.6403247,21.7444457,
Thread Lichen,Lichinaceae,Ephebe lanata (L.) Vain.,Russia,57.8567021,45.7774009,
Western Quillwort,Isoetaceae,Isoetes occidentalis L.F. Hend.,Ukraine,47.081512,29.8505301,
Ashe's Calamint,Lamiaceae,Clinopodium ashei (Weath.) Small,Samoa,-13.8223647,-171.9596279,
Alyssum,Brassicaceae,Alyssum simplex Rudolphi,China,32.768821,120.679703,
Slender Woollyheads,Asteraceae,Psilocarphus tenellus Nutt.,Kazakhstan,44.2832791,72.9434124,
Moscow Salsify,Asteraceae,Tragopogon miscellus Ownbey,China,39.989836,117.274909,
Fremont's Milkvetch,Fabaceae,Astragalus lentiginosus Douglas ex Hook. var. fremontii (A. Gray ex Torr.) S. Watson,Philippines,8.5057205,125.9772286,
Splendid Woodland-gilia,Polemoniaceae,Saltugilia splendens (Douglas ex H. Mason & A.D. Grant) L.A. Johnson,Indonesia,-8.1475732,112.718192,
Shasta Chaenactis,Asteraceae,Chaenactis suffrutescens A. Gray,Bangladesh,25.9923398,89.2847251,
Oriental Paperbush,Thymelaeaceae,Edgeworthia chrysantha Lindl.,Panama,8.4677773,-82.3912892,
Garden Ginger,Zingiberaceae,Zingiber officinale Roscoe,Nicaragua,12.6757233,-86.571617,
Reader's Physcomitrella Moss,Funariaceae,Physcomitrella readeri (Müll. Hal.) Stone & Scott,Chad,13.8359124,20.8433709,
Narrowleaf Goosefoot,Chenopodiaceae,Chenopodium leptophyllum (Moq.) Nutt. ex S. Watson,Kazakhstan,41.4636032,69.1809574,
Taylor's Filmy Fern,Hymenophyllaceae,Hymenophyllum tayloriae Farrar & Raine,Ukraine,50.3633974,25.1107867,
Roble Cimarron,Bignoniaceae,Tabebuia haemantha (Bertol. ex Spreng.) DC.,Indonesia,-8.5248669,117.3959673,
Springdale Rockdaisy,Asteraceae,Perityle tenella (M.E. Jones) J.F. Macbr.,Indonesia,1.0673379,99.734444,
Bayrumtree,Myrtaceae,Pimenta racemosa (Mill.) J.W. Moore var. grisea (Kiaersk.) Fosberg,Sweden,59.7436995,18.3601496,Stockholm
Rattan's Beardtongue,Scrophulariaceae,Penstemon rattanii A. Gray,Portugal,40.7477848,-8.0752858,Viseu
Bryum Moss,Bryaceae,Bryum uliginosum (Brid.) Bruch & Schimp.,Indonesia,-7.025171,107.5168417,
Running Clubmoss,Lycopodiaceae,Lycopodium clavatum L.,Indonesia,-6.3007596,106.8329412,
Chaparral Currant,Grossulariaceae,Ribes malvaceum Sm. var. malvaceum,Russia,63.1908332,64.4183685,
Bald Cypress,Cupressaceae,Taxodium Rich.,Argentina,-29.4484468,-66.8679635,
Cahaba Prairie Clover,Fabaceae,Dalea cahaba J. Allison,France,47.3892142,0.6942885,Centre
Rosha Grass,Poaceae,Cymbopogon martinii (Roxb.) J.F. Watson,Russia,60.9464266,29.1348316,
Strawflower,Asteraceae,Bracteantha Anderb. & Heagi,Ukraine,50.5089112,26.2566443,
Poreleaf Dogweed,Asteraceae,Adenophyllum porophyllum (Cav.) Hemsl.,Indonesia,-8.3797336,115.1681911,
Livermore Tarweed,Asteraceae,Deinandra bacigalupii B.G. Baldw.,Indonesia,-6.183459,106.7647475,
Largeflower Suncup,Onagraceae,Camissonia megalantha (Munz) P.H. Raven,Philippines,14.5508865,121.0075554,
Roland's Seablite,Chenopodiaceae,Suaeda rolandii Bassett & C.W. Crompton,Italy,45.0806751,7.6873152,Piemonte
Desert Sand Verbena,Nyctaginaceae,Abronia villosa S. Watson var. aurita (Abrams) Jeps.,Iran,28.6751124,57.7371569,
Hoary Tansyaster,Asteraceae,Machaeranthera canescens (Pursh) A. Gray ssp. glabra (A. Gray) B.L. Turner var. aristata (Eastw.) B.L. Turner,Philippines,14.4514337,120.9791625,
Simple-stem Everlasting,Asteraceae,Gamochaeta simplicicaulis (Willd. ex Spreng.) Cabrera,Indonesia,-6.4712737,110.8171082,
Hopea,Dipterocarpaceae,Hopea micrantha Hook. f.,Cuba,23.1635991,-82.2854848,
Hardstem Bulrush,Cyperaceae,Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve var. acutus,China,32.060255,118.796877,
Devil's Walkingstick,Araliaceae,Aralia spinosa L.,Indonesia,-6.7216825,111.1995479,
Quebec Sedge,Cyperaceae,Carex ×quebecensis Lepage,Philippines,12.6679167,123.9881642,
Colorado Four O'clock,Nyctaginaceae,Mirabilis multiflora (Torr.) A. Gray,France,49.243003,2.510652,Picardie
Garden Huckleberry,Solanaceae,Solanum melanocerasum All.,Indonesia,-1.325763,119.9856157,
Coastal Plain Hawkweed,Asteraceae,Hieracium megacephalon Nash,Mongolia,49.8807,115.72526,
Papagayo,Fabaceae,Sesbania sericea (Willd.) Link,China,31.984497,118.713868,
Spearleaf Buckwheat,Polygonaceae,Eriogonum lonchophyllum Torr. & A. Gray var. lonchophyllum,Panama,8.2573425,-80.5605111,
Common Crupina,Asteraceae,Crupina vulgaris Cass. var. vulgaris,Sri Lanka,6.964703,79.881693,
Fox Sedge,Cyperaceae,Carex vulpinoidea Michx. var. pycnocephala F.J. Herm.,Estonia,58.3776252,26.7290062,
Looseflower Water-willow,Acanthaceae,Justicia ovata (Walter) Lindau,Indonesia,-6.9353179,112.548349,
Texas Four O'clock,Nyctaginaceae,Mirabilis texensis (J.M. Coult.) B.L. Turner,Indonesia,-3.7710672,103.98402,
Cornflag,Iridaceae,Gladiolus dalenii Van Geel ssp. dalenii,Saudi Arabia,22.43,41.75,
Pansy Orchid,Orchidaceae,Miltonia Lindl.,Philippines,10.2600338,123.958258,
Fremon's Bushmallow,Malvaceae,Malacothamnus fremontii (Torr. ex A. Gray) Torr. ex Greene,China,30.914922,118.334359,
Shallow Sedge,Cyperaceae,Carex lurida Wahlenb.,Peru,-9.8975064,-76.9398195,
California Wildrose,Rosaceae,Rosa californica Cham. & Schltdl.,Poland,51.4090959,22.051777,
Western Bladderpod,Brassicaceae,Lesquerella occidentalis S. Watson,China,37.433963,118.674614,
Claybank Beaksedge,Cyperaceae,Rhynchospora rugosa (Vahl) Gale ssp. lavarum (Gaudich.) T. Koyama,Japan,45.37139,141.82111,
Professor-weed,Fabaceae,Galega officinalis L.,China,29.686366,89.208761,
Beardtongue,Scrophulariaceae,Penstemon ×peirsonii Munz & I.M. Johnst. (pro sp.),Greece,38.1731682,20.4899734,
Fuscidea Lichen,Fuscideaceae,Fuscidea kochiana (Hepp) V. Wirth & Vezda,Sweden,64.7605411,20.9709123,Västerbotten
Southern Lady's Tresses,Orchidaceae,Spiranthes torta (Thunb.) Garay & H.R. Sweet,Indonesia,-8.4105413,115.6141801,
Trailing White Monkshood,Ranunculaceae,Aconitum reclinatum A. Gray,Poland,51.27304,16.3653,
Scarletfruit Passionflower,Passifloraceae,Passiflora foetida L. var. hispida (DC. ex Triana & Planch.) Killip,Indonesia,-7.066667,108.416667,
White Passionflower,Passifloraceae,Passiflora subpeltata Ortega,Colombia,4.994942,-75.8048759,
Hairy Phlox,Polemoniaceae,Phlox amoena Sims ssp. amoena,China,43.918776,125.2907021,
Diamondleaf Willow,Salicaceae,Salix planifolia Pursh ssp. planifolia,Chile,-37.0833,-72.5667,
Cusick's Lupine,Fabaceae,Lupinus cusickii S. Watson ssp. cusickii,China,23.642114,104.888718,
Yellowroot,Ranunculaceae,Xanthorhiza simplicissima Marshall,China,29.915414,107.347009,
Felt Lichen,Peltigeraceae,Peltigera leucophlebia (Nyl.) Gyel.,Indonesia,-6.4288646,106.9240554,
Tropic Trypelthelium Lichen,Trypetheliaceae,Trypethelium tropicum (Ach.) Müll. Arg.,Philippines,8.3839026,123.2857418,
Triphasia,Rutaceae,Triphasia Lour.,Zimbabwe,-19.066667,31.75,
Elephant Creeper,Convolvulaceae,Argyreia nervosa (Burm. f.) Bojer,China,28.953619,111.70719,
Narrowleaf Stenogyne,Lamiaceae,Stenogyne angustifolia A. Gray,Germany,52.5496772,13.3643415,Berlin
Kenya Clover,Fabaceae,Trifolium semipilosum Fresen.,Norway,58.4816956,8.7569654,Aust-Agder
Pohlia Moss,Bryaceae,Pohlia atropurpurea (Wahlenb.) H. Lindb.,Indonesia,4.5475154,97.1574784,
Hypotrachyna Lichen,Parmeliaceae,Hypotrachyna prolongata (Kurok.) Hale,Philippines,11.2088156,122.6943665,
Purplestem Aster,Asteraceae,Symphyotrichum puniceum (L.) Á. Löve & D. Löve var. scabricaule (Shinners) G.L. Nesom,Spain,43.4590202,-3.8254599,Cantabria
Tracy's Beaksedge,Cyperaceae,Rhynchospora tracyi Britton,Indonesia,-7.258606,108.4444578,
Lanilla,Poaceae,Leptocoryphium lanatum (Kunth) Nees,Sweden,59.272573,17.917045,Stockholm
Eggyolk Lichen,Candelariaceae,Candelariella vitellina (Hoffm.) Müll. Arg.,China,39.940646,116.102009,
Stellate Sedge,Cyperaceae,Carex albicans Willd. ex Spreng. var. australis (L.H. Bailey) J. Rettig,Portugal,41.0043316,-8.4313535,Aveiro
Valley Lupine,Fabaceae,Lupinus subvexus C.P. Sm. var. albilanatus C.P. Sm.,China,38.405406,77.249413,
Saucerflower,Boraginaceae,Antiphytum DC. & Meisn.,United States,40.1420033,-82.9770371,Ohio
Fendler's Brickellbush,Asteraceae,Brickelliastrum fendleri (A. Gray) R.M. King & H. Rob.,France,46.2983568,-0.8937702,Rhône-Alpes
Alsinidendron,Caryophyllaceae,Alsinidendron H. Mann,Indonesia,-6.2194518,107.2991511,
Yellow Himalayan Raspberry,Rosaceae,Rubus ellipticus Sm.,Vietnam,10.4825247,105.4771084,
Greenbright,Scrophulariaceae,Gambelia Nutt.,Portugal,41.2918839,-8.1963545,Porto
Sneezeweed,Asteraceae,Helenium amarum (Raf.) H. Rock var. badium (A. Gray ex S. Watson) Waterf.,Russia,54.6567593,32.1804491,
Marigold,Asteraceae,Calendula L.,United States,27.4404047,-82.5828377,Florida
Horseradish,Brassicaceae,"Armoracia rusticana G. Gaertn., B. Mey. & Scherb.",Venezuela,8.7461253,-72.5263984,
Virginia Bunchflower,Liliaceae,Veratrum virginicum (L.) W.T. Aiton,China,31.2303904,121.4737021,
Alkali Marsh Aster,Asteraceae,Almutaster pauciflorus (Nutt.) Á. Löve & D. Löve,New Zealand,-44.284437,171.0279044,
Harvestbells,Gentianaceae,Gentiana saponaria L. var. latidens House,Philippines,14.5636491,121.029454,
Field Restharrow,Fabaceae,Ononis arvensis L.,Bolivia,-16.2976181,-68.533658,
Lyellia Moss,Polytrichaceae,Lyellia R. Br.,Peru,-5.0980884,-80.1657463,
Sticky Polemonium,Polemoniaceae,Polemonium viscosum Nutt.,Yemen,13.83783,45.83488,
Greater Creeping Spearwort,Ranunculaceae,Ranunculus flammula L.,Russia,52.6630895,38.4290322,
Dock,Polygonaceae,Rumex lapponicus (Hiitonen) Czern.,China,29.484527,106.482346,
Pacara Earpod Tree,Fabaceae,Enterolobium contortisiliquum (Vell.) Morong,Poland,49.6766897,19.6231329,
James' Buckwheat,Polygonaceae,Eriogonum jamesii Benth. var. xanthum (Small) Reveal,Philippines,12.5640276,123.7304111,
Catalina Orange Lichen,Teloschistaceae,Caloplaca catalinae H. Magn.,Japan,38.871032,140.0082705,
Pine Lily,Liliaceae,Lilium catesbaei Walter ssp. asperellum Wherry,Canada,48.6513092,-72.4519727,Québec
American Waterwort,Elatinaceae,Elatine americana (Pursh) Arn.,Greece,39.706618,21.6288728,
Kummerowia,Fabaceae,Kummerowia Schindl.,China,31.196079,107.511843,
Jateorhiza,Menispermaceae,Jateorhiza Miers,China,48.34016,123.337533,
Viperina,Fabaceae,Zornia bracteata Walter ex J.F. Gmel.,Syria,35.2866986,36.7415432,
Feathered Mosquitofern,Azollaceae,Azolla pinnata R. Br. ssp. pinnata,China,31.138558,115.67779,
Yukon Wheatgrass,Poaceae,Elymus calderi Barkworth,Indonesia,-7.1033128,112.2026347,
Heermann's Buckwheat,Polygonaceae,Eriogonum heermannii Durand & Hilg. var. heermannii,Colombia,0.5128922,-77.2864879,
Silverhair Mousetail,Rosaceae,Ivesia argyrocoma (Rydb.) Rydb.,Azerbaijan,40.4531669,50.089775,
Aromatic False Pennyroyal,Lamiaceae,Hedeoma hyssopifolia A. Gray,United States,30.21,-97.8,Texas
Garden Hyacinth,Liliaceae,Hyacinthus orientalis L.,Philippines,15.6295505,120.5823532,
Peidmont Quillwort,Isoetaceae,Isoetes piedmontana (N.E. Pfeiffer) C.F. Reed,Czech Republic,49.6680095,15.4039384,
New Mexico Milkwort,Polygalaceae,Polygala rectipilis S.F. Blake,Philippines,15.8352583,120.5648017,
Snowline Wintergreen,Pyrolaceae,Pyrola minor L.,China,31.229057,121.481725,
Filiform Hypnum Moss,Hypnaceae,Hypnum cupressiforme Hedw. var. filiforme Brid.,Russia,46.3043619,38.9758429,
Ivory Coast Raphia Palm,Arecaceae,Raphia hookeri G. Mann & H.A. Wendl.,Nigeria,12.9815608,7.6222665,
Inuit Wallflower,Brassicaceae,"Parrya nauruaq Al-Shehbaz, J.R. Grant, R. Lipkin, D.F. Murray & C.L. Parker",Portugal,40.4603188,-8.72233,Coimbra
Gyalectidium Lichen,Gomphillaceae,Gyalectidium Müll. Arg.,China,39.989836,117.274909,
Broadscale Sedge,Cyperaceae,Carex platylepis Mack.,Brazil,-10.1750977,-59.4478932,
Bristlefruit Hedgeparsley,Apiaceae,Torilis leptophylla (L.) Rchb. f.,Japan,36.3245823,138.271632,
Birdeye Speedwell,Scrophulariaceae,Veronica persica Poir.,Russia,43.34041,44.01868,
Gladiator Milkvetch,Fabaceae,Astragalus xiphoides (Barneby) Barneby,Mexico,18.026373,-95.514174,Veracruz Llave
Nodding Chickweed,Caryophyllaceae,Cerastium nutans Raf. var. nutans,Bhutan,27.3325014,91.5523435,
Deathcamas,Liliaceae,Zigadenus Michx.,China,30.67705,120.618585,
Small Pussytoes,Asteraceae,Antennaria howellii Greene ssp. petaloidea (Fernald) Bayer,China,41.047953,110.926207,
Abert's Creeping Zinnia,Asteraceae,Sanvitalia abertii A. Gray,Poland,52.5125385,16.8395278,
Arizona Pricklypoppy,Papaveraceae,Argemone arizonica G.B. Ownbey,Poland,51.6710832,19.8078532,
Wild Bushbean,Fabaceae,Macroptilium lathyroides (L.) Urb. var. lathyroides,Poland,50.2235249,20.046495,
Peanut Stitchwort,Caryophyllaceae,Minuartia rosei (Maguire & Barneby) McNeill,China,35.735435,103.227908,
Tahawas Porpidia Lichen,Porpidiaceae,Porpidia tahawasiana Gowan,Indonesia,-6.080007,140.276147,
Sharpleaf Cancerwort,Scrophulariaceae,Kickxia elatine (L.) Dumort.,United States,40.0397682,-75.145782,Pennsylvania
Tricharia Lichen,Gomphillaceae,Tricharia Fée,Poland,51.1981241,18.191303,
Spathulate Botrychium,Ophioglossaceae,Botrychium spathulatum W.H. Wagner,United States,36.0802326,-86.8320743,Tennessee
Cliff Fern,Dryopteridaceae,Woodsia ×kansana R.E. Brooks,China,29.423417,116.991463,
Purple Needlegrass,Poaceae,Triraphis mollis R. Br.,United States,42.3382755,-83.1756188,Michigan
Common Gorse,Fabaceae,Ulex europaeus L.,China,43.87437,126.582834,
Dot Lichen,Arthoniaceae,Arthonia perminuta Willey,Peru,-7.7001724,-79.4338188,
California Tickseed,Asteraceae,Coreopsis californica (Nutt.) H. Sharsm. var. californica,China,31.407545,95.625095,
Clasping Jewelflower,Brassicaceae,Streptanthus maculatus Nutt. ssp. obtusifolius (Hook.) Rollins,Ukraine,49.7149346,28.8363647,
Golden Desert-snapdragon,Scrophulariaceae,Mohavea breviflora Coville,Indonesia,-7.3571693,108.1132212,
Cliff Fern,Dryopteridaceae,Woodsia ×abbeae Butters,Indonesia,-6.9210752,109.1746261,
Wild Hollyhock,Malvaceae,Iliamna Greene,China,34.675197,103.498609,
Donner Lake Lupine,Fabaceae,Lupinus sellulus Kellogg ssp. sellulus var. artulus (Jeps.) Eastw.,Mali,16.2661738,-3.4044187,
Douglas' Thistle,Asteraceae,Cirsium douglasii DC.,Serbia,44.4693308,19.8223207,
Dwarf Mountain Lupine,Fabaceae,Lupinus lyallii A. Gray ssp. lyallii var. danaus (A. Gray) S. Watson,Tanzania,-8.91022,36.823139,
Grapefern,Ophioglossaceae,Botrychium Sw.,China,40.991594,110.722523,
Dot Lichen,Arthoniaceae,Arthonia erubescens Willey,Morocco,33.9715904,-6.8498129,
Hypnum Moss,Hypnaceae,Hypnum pallescens (Hedw.) P. Beauv. var. pallescens,Japan,33.2771465,131.150964,
Nebraska Lupine,Fabaceae,Lupinus plattensis S. Watson,Cuba,23.0962864,-82.3614632,
Gyalidea Lichen,Solorinellaceae,Gyalidea lecideopsis (A. Massal.) Lettau ex Vezda,Vietnam,10.7578263,106.7012968,
Tolmie's Owl's-clover,Scrophulariaceae,Orthocarpus tolmiei Hook. & Arn. ssp. tolmiei,China,27.868393,113.433712,
Bigelow's Linanthus,Polemoniaceae,Linanthus bigelovii (A. Gray) Greene,Indonesia,-7.2132018,113.4210537,
Parry's Rabbitbrush,Asteraceae,Ericameria parryi (A. Gray) G.L. Nesom & Baird var. montana (L.C. Anderson) G.L. Nesom & Baird,China,29.541793,110.364953,
Sand Ticktrefoil,Fabaceae,Desmodium lineatum DC.,Philippines,8.7407047,124.7777043,
Origanum,Lamiaceae,Origanum heracleoticum L.,China,23.7247599,108.8076195,
Caloncoba,Flacourtiaceae,Caloncoba echinata (Oliv.) Gilg,China,26.312444,99.850365,
Texas Plains Indian Breadroot,Fabaceae,Pediomelum latestipulatum (Shinners) Mahler,Indonesia,-6.6026644,110.8095565,
Crevice Alumroot,Saxifragaceae,Heuchera micrantha Douglas ex Lindl. var. micrantha,Ethiopia,8.9721547,37.8618422,
Common Juniper,Cupressaceae,Juniperus communis L. var. communis L. [excluded],Croatia,45.3218651,17.7681327,
Woodfern,Dryopteridaceae,Dryopteris ×brathaica Fraser-Jenkins & Reichstein,Brazil,-25.4426635,-49.0628847,
Smooth Oxeye,Asteraceae,Heliopsis helianthoides (L.) Sweet var. occidentalis (T.R. Fisher) Steyerm.,China,23.1261788,113.2689358,
Hispid Phyllostegia,Lamiaceae,Phyllostegia hispida Hillebr.,Germany,51.0845418,13.6458926,Sachsen
Japanese Lime,Tiliaceae,Tilia japonica (Miq.) Simonk.,Argentina,-31.4753699,-64.2123183,
Baby Blue Eyes,Hydrophyllaceae,Nemophila menziesii Hook. & Arn. var. integrifolia Parish,Netherlands,51.6271163,4.9413027,Provincie Noord-Brabant
Rose Natal Grass,Poaceae,Melinis repens (Willd.) Zizka,Serbia,45.6138162,20.0459853,
Coigue,Betulaceae,Nothofagus dombeyi (Mirb.) Blume,Egypt,30.3114077,31.3228799,
Vieques Esland Guava,Myrtaceae,Psidium longipes (Berg) McVaugh var. orbiculare (Berg) McVaugh,Indonesia,-8.0305091,110.6168921,
African Lovegrass,Poaceae,Eragrostis echinochloidea Stapf,Indonesia,-9.7083227,119.3279386,
Applering Acacia,Fabaceae,Faidherbia albida (Delile) A. Chev.,Indonesia,-8.4624319,118.7519286,
Ponce Beadfern,Dennstaedtiaceae,Hypolepis urbanii Brause,Germany,48.7643143,9.1752629,Baden-Württemberg
Silk-cotton Tree,Bixaceae,Cochlospermum religiosum (L.) Alston,China,29.574103,106.537605,
Starry Rosinweed,Asteraceae,Silphium asteriscus L.,Colombia,8.9410756,-75.4944768,
Wilson's Pottia Moss,Pottiaceae,Pottia wilsonii (Hook.) Bruch & Schimp.,Poland,53.7937151,18.5248959,
Hybrid Violet,Violaceae,Viola ×cooperrideri H.E. Ballard,China,31.563513,104.570694,
Tatarian Orache,Chenopodiaceae,Atriplex tatarica L.,Peru,-12.67442,-75.325157,
Resinleaf Brickellbush,Asteraceae,Brickellia baccharidea A. Gray,Philippines,16.67064,121.71581,
Cutler's Jointfir,Ephedraceae,Ephedra cutleri Peebles,Brazil,-8.3748772,-35.4551341,
Sierra Milkwort,Polygalaceae,Polygala cornuta Kellogg var. fishiae (Parry) Jeps.,Portugal,38.7519042,-9.4389381,Lisboa
Christiansen's Hobsonia Lichen,Uncertain Basidiomycota Family,Hobsonia christiansenii B.L. Brady & D. Hawksw.,Cameroon,4.2100095,8.9901033,
