product_id,sales_person_id,sales_person_name,product_name,price,quantity_sold,product_make,product_color,model_year,region_sold_in,state_sold_in,country_sold_in,buyer_gender,currency,credit_card_type,Car_VIN
672,690512769-8,ctolertonin,VehiCROSS,$155418.27,76431,Isuzu,Turquoise,2000,Noisy-le-Grand,Île-de-France,France,Male,Euro,visa-electron,WAUHFBFL5AN468161
673,285959141-9,dabramio,xB,$999921.79,33303,Scion,Purple,2004,Buenavista,Sinaloa,Mexico,Male,Peso,jcb,WAUAH68D91A144677
674,944398551-9,gcrightenip,S60,$910764.79,102721,Volvo,Khaki,2009,Hamburg,Hamburg,Germany,Male,Euro,jcb,1GD422CG1EF250816
675,169277119-1,cvenniq,Civic,$168961.83,111262,Honda,Puce,2008,Kumla,Örebro,Sweden,Female,Krona,diners-club-us-ca,5YMGZ0C58BL605842
676,061066221-X,adulyir,Century,$175811.88,132680,Buick,Puce,1985,Guanajuato,Guanajuato,Mexico,Female,Peso,mastercard,1G4GC5EG5AF638845
677,572872251-2,rwolseyis,GLK-Class,$889224.72,57982,Mercedes-Benz,Orange,2010,Garupá,,Argentina,Male,Peso,jcb,3FADP0L32BR561246
678,061270223-5,nwylderit,Boxster,$968459.59,81813,Porsche,Pink,2006,Säffle,Värmland,Sweden,Female,Krona,mastercard,WAUVT58E75A243958
679,034431970-9,akelleniu,Econoline E250,$720453.58,86124,Ford,Orange,1999,Manlio Fabio Altamirano,Veracruz Llave,Mexico,Female,Peso,americanexpress,3GTU1YEJ0DG058450
680,214369295-1,mcolamiv,Impala,$820709.67,97581,Chevrolet,Maroon,2009,Battle Creek,Michigan,United States,Male,Dollar,jcb,1G6YX36D685717658
681,581957994-1,acristofaloiw,Sierra 2500,$599185.13,116989,GMC,Crimson,2008,Jardim,,Brazil,Female,Real,jcb,1G6DS57V590273509
682,680852089-5,dmcelreaix,Grand Am,$707785.16,124283,Pontiac,Red,1988,Ji Paraná,,Brazil,Male,Real,diners-club-carte-blanche,1GD312CG6CF688663
683,085575823-6,mzorroiy,Riviera,$655228.31,45709,Buick,Goldenrod,1985,Villejuif,Île-de-France,France,Female,Euro,china-unionpay,3C6TD5FT6CG693440
684,630651074-5,agatecliffeiz,Maxima,$483257.95,138464,Nissan,Orange,1997,Strasbourg,Alsace,France,Male,Euro,mastercard,1FTWF3C50AE208415
685,829385143-0,lanthonyj0,Sprinter,$138400.94,122317,Dodge,Fuscia,2006,Salinópolis,,Brazil,Male,Real,maestro,WAUEH98E47A636831
686,126590400-6,twinesj1,Prelude,$423069.82,79662,Honda,Mauv,1992,Zabłocie,,Poland,Male,Zloty,mastercard,1G4GC5GGXAF127497
687,339914806-2,ndocwraj2,Econoline E250,$86517.92,87823,Ford,Mauv,1997,Baton Rouge,Louisiana,United States,Male,Dollar,switch,5BZBF0AA6FN690122
688,749613226-8,ccoulsonj3,Neon,$536234.88,115403,Plymouth,Teal,1997,Embu,,Brazil,Female,Real,jcb,SALGS2TF4FA113224
689,497000911-2,kchillingsworthj4,Space,$59502.41,56565,Isuzu,Purple,1993,Pau,Aquitaine,France,Female,Euro,maestro,1G6AB1RX8F0747152
690,978983200-1,emquhargj5,Fox,$264320.29,74621,Volkswagen,Crimson,1987,Huddinge,Stockholm,Sweden,Male,Krona,jcb,WAUKD98P06A387281
691,845000113-7,yaronsj6,Sidekick,$369534.54,60845,Suzuki,Maroon,1992,Józefów,,Poland,Female,Zloty,jcb,4T3BA3BB2AU245496
692,566950796-7,lwalesaj7,Sierra 3500,$138652.93,79077,GMC,Yellow,2012,Otwock,,Poland,Female,Zloty,switch,1N6AF0LY1FN640571
693,812546723-8,asurmanwellsj8,M5,$498726.12,24679,BMW,Green,2001,Radomin,,Poland,Male,Zloty,china-unionpay,1G6DM5ED3B0890479
694,915928199-5,ddesousaj9,Bravada,$41039.91,18221,Oldsmobile,Blue,2000,Sutton,England,United Kingdom,Male,Pound,jcb,KNDPB3AC5F7833943
695,602872011-9,vkilnja,500SEL,$349101.62,62860,Mercedes-Benz,Indigo,1993,Åtvidaberg,Östergötland,Sweden,Female,Krona,jcb,5UXFG2C52E0166311
696,057816849-9,cdemattiajb,Vandura 3500,$978415.51,71507,GMC,Green,1992,Helvecia,,Argentina,Female,Peso,solo,WUARL48H08K199828
697,516720847-5,psyderjc,Grand Prix,$128046.54,124999,Pontiac,Fuscia,2000,San Isidro,Mexico,Mexico,Male,Peso,jcb,JTDKN3DP8F3617236
698,671268047-6,srigardeaujd,Suburban 1500,$113503.73,110062,Chevrolet,Fuscia,1996,Baltimore,Maryland,United States,Female,Dollar,americanexpress,WAUHF98P19A812242
699,726913112-0,icrouchje,SLR McLaren,$614954.77,118313,Mercedes-Benz,Yellow,2008,Verona,Veneto,Italy,Male,Euro,jcb,WAUVT54B62N784094
700,286204974-3,dcardinalejf,Bonneville,$741271.11,23246,Pontiac,Purple,1997,Boxholm,Östergötland,Sweden,Female,Krona,china-unionpay,5J8TB3H52FL625419
701,044826661-X,pbillingslyjg,Celica,$331311.57,136554,Toyota,Blue,2002,Bento Gonçalves,,Brazil,Female,Real,jcb,2T1BURHE5EC314810
702,904230051-5,nblaschkejh,Golf,$903792.31,81902,Volkswagen,Blue,1984,Gaimán,,Argentina,Female,Peso,switch,19VDE2E5XDE086586
703,607730862-5,aalbanji,LR2,$908862.63,126358,Land Rover,Goldenrod,2011,Mieścisko,,Poland,Female,Zloty,visa-electron,3GYFNEEY3AS190985
704,974890147-5,podunneenjj,Miata MX-5,$274980.22,37418,Mazda,Red,2000,Boise,Idaho,United States,Female,Dollar,jcb,JTHDU5EF8C5528228
705,169377581-6,bkyddejk,Contour,$988791.59,55402,Ford,Violet,1997,Lexington,Kentucky,United States,Female,Dollar,maestro,1C6RD6HT9CS426900
706,522185594-1,uyellowleesjl,GX,$76269.33,99436,Lexus,Turquoise,2012,Issy-les-Moulineaux,Île-de-France,France,Female,Euro,mastercard,WP1AA2APXAL926510
707,172839289-6,troxbyjm,Aspire,$695992.25,53908,Ford,Blue,1997,Launceston,Tasmania,Australia,Female,Dollar,jcb,WAUXG94F39N759204
708,203504153-8,bcurraghjn,Golf,$586400.56,8818,Volkswagen,Pink,2006,Bardo,,Poland,Female,Zloty,jcb,SCFBB04B38G204407
709,022194608-X,cdahlbomjo,Ram 3500 Club,$536764.35,24990,Dodge,Purple,1996,Lysekil,Västra Götaland,Sweden,Male,Krona,jcb,WDDGF4HB6CA081181
710,549875168-0,efeighryjp,Mustang,$852137.88,117386,Ford,Green,1971,Guariba,,Brazil,Female,Real,jcb,3C4PDCEG5CT899732
711,357613896-X,tdovestonjq,Z4,$113848.35,24214,BMW,Red,2004,Thorpe,England,United Kingdom,Male,Pound,jcb,1FTEW1E88AK066677
712,140545945-X,kjanousjr,Club Wagon,$547375.12,44354,Ford,Turquoise,1998,Metz,Lorraine,France,Male,Euro,jcb,4A31K2DF4AE829003
713,373785057-7,bsteeplesjs,F250,$179533.81,2959,Ford,Purple,2004,Boden,Norrbotten,Sweden,Male,Krona,diners-club-enroute,JA32U2FU2DU180839
714,706832079-1,mpaulatjt,S-Class,$597099.36,125659,Mercedes-Benz,Pink,1991,Montbrison,Rhône-Alpes,France,Female,Euro,maestro,JN8AZ1FY5EW565575
715,043150517-9,fbielfeltju,Accord,$656478.19,19936,Honda,Teal,1995,Brasília,,Brazil,Female,Real,visa,SALAB2D46AA666288
716,987938733-3,ealexsandrovjv,Explorer,$750117.64,93221,Ford,Teal,1994,Eastern Suburbs Mc,New South Wales,Australia,Male,Dollar,jcb,3N1AB7APXFL445993
717,298327560-4,hwitcherleyjw,Somerset,$94670.72,66850,Buick,Red,1987,Saint-Quentin-en-Yvelines,Île-de-France,France,Male,Euro,jcb,ZHWGU5BZ2DL320024
718,621525416-9,bhamlettjx,Civic,$782044.10,91206,Honda,Fuscia,2007,Grängesberg,Dalarna,Sweden,Female,Krona,switch,4A31K5DF4CE586667
719,462310783-3,aanderbruggejy,Mustang,$785857.31,3879,Ford,Pink,1994,Minneapolis,Minnesota,United States,Female,Dollar,jcb,WDDHF0EB6EB066033
720,110723107-8,rcridlonjz,MPV,$313245.97,124897,Mazda,Maroon,1998,General Enrique Mosconi,,Argentina,Male,Peso,jcb,2C3CDXBG6FH574258
721,701644803-7,kgratlandk0,Grand Marquis,$287667.82,113049,Mercury,Green,1996,Pau,Aquitaine,France,Female,Euro,mastercard,19XFA1E88AE554200
722,354455838-6,alougheidk1,A5,$551095.23,121562,Audi,Orange,2009,Sacramento,California,United States,Male,Dollar,diners-club-carte-blanche,1FTMF1CW1AF845120
723,923098959-2,gharlyk2,RX-7,$477690.69,66672,Mazda,Teal,1994,Bradenton,Florida,United States,Male,Dollar,mastercard,WBALM7C52DE345005
724,870460258-7,aocklandk3,Avalanche,$194372.57,84912,Chevrolet,Maroon,2008,Benito Juarez,Tabasco,Mexico,Male,Peso,americanexpress,19UYA426X2A764154
725,013544569-8,gbomfieldk4,Eclipse,$274650.83,82114,Mitsubishi,Khaki,2000,Iwierzyce,,Poland,Female,Zloty,jcb,WAUFFAFL2FA971503
726,062198158-3,ddunsmuirk5,XL7,$363910.92,100126,Suzuki,Pink,2008,Saint Louis,Missouri,United States,Female,Dollar,mastercard,SAJWA4DC4FM214365
727,964888920-1,mphilcockk6,Galant,$922869.71,77643,Mitsubishi,Purple,1987,Amado Nervo,Nayarit,Mexico,Male,Peso,americanexpress,1GTG5BE34F1341080
728,121280389-2,clauderdalek7,Dakota,$667859.84,140846,Dodge,Mauv,1996,Louveira,,Brazil,Female,Real,switch,WBAVB335X6P961243
729,538878114-3,wcrumbiek8,Cutlass,$577931.05,29009,Oldsmobile,Pink,1999,Solna,Stockholm,Sweden,Female,Krona,jcb,1GD312CG4DF963237
730,109322129-1,arounsivallk9,Passat,$764763.05,51953,Volkswagen,Purple,1987,Aguilares,,Argentina,Male,Peso,jcb,1D7RB1CT0AS800953
731,360228194-9,tmcpaikeka,New Yorker,$871492.97,41818,Chrysler,Pink,1994,Januária,,Brazil,Female,Real,solo,WAUVC58E35A209774
732,585516571-X,rerdeskb,Safari,$298605.48,51261,GMC,Puce,1992,Uppsala,Uppsala,Sweden,Male,Krona,mastercard,WAUHFAFL2EN984574
733,043394609-1,rmalzardkc,ES,$466057.03,4416,Lexus,Puce,2008,Benevides,,Brazil,Female,Real,china-unionpay,5UXZW0C55C0722547
734,416609907-8,candrisskd,Elantra,$839555.09,28714,Hyundai,Mauv,2001,Marseille,Provence-Alpes-Côte d'Azur,France,Male,Euro,jcb,1FBNE3BL3DD250803
735,453957907-X,gbarkshireke,Yukon XL 1500,$254467.79,6666,GMC,Blue,2001,Mariestad,Västra Götaland,Sweden,Male,Krona,americanexpress,1G4HP52K75U034863
736,605579662-7,hbrumheadkf,Daewoo Lacetti,$574730.28,98575,Suzuki,Blue,2008,Loma Bonita,Chiapas,Mexico,Female,Peso,maestro,3VW4A7AT6DM109627
737,260143633-6,agrahamkg,80/90,$394080.41,23856,Audi,Orange,1988,Atlanta,Georgia,United States,Male,Dollar,jcb,3C6LD5BTXCG363922
738,227580617-2,lsweettkh,Express 2500,$565800.65,116339,Chevrolet,Purple,2008,Kristinehamn,Värmland,Sweden,Female,Krona,jcb,1GD11ZCG7BF074428
739,112971657-0,dfilipki,Vibe,$585847.10,45911,Pontiac,Blue,2003,Correntina,,Brazil,Female,Real,visa,WBAUP7C54AV560778
740,694912431-7,bgailkj,VUE,$111057.26,37277,Saturn,Aquamarine,2003,Paris 13,Île-de-France,France,Female,Euro,jcb,WBAXA5C55FD017813
741,984027622-0,smalyonkk,Ranger,$978325.31,32088,Ford,Purple,1988,Arvika,Värmland,Sweden,Male,Krona,jcb,JTDZN3EU5D3581621
742,404499287-8,mberkelykl,Continental Super,$184054.58,71241,Bentley,Blue,2012,Orléans,Centre,France,Female,Euro,bankcard,WBA3B9C55DJ329941
743,932354395-0,vlugdenkm,Ram 3500 Club,$441637.07,138241,Dodge,Aquamarine,1995,Łobżenica,,Poland,Female,Zloty,instapayment,WAUHE78P38A433880
744,403666089-6,hsweetingkn,Azure T,$181337.66,91963,Bentley,Green,2010,Wilamowice,,Poland,Male,Zloty,jcb,WAUKF78EX8A393802
745,133934349-5,kchantlerko,Daewoo Lacetti,$427840.29,105485,Suzuki,Pink,2007,Grand Rapids,Michigan,United States,Female,Dollar,jcb,1N6AF0LX6EN264276
746,951263138-5,gbingallkp,Prelude,$456712.30,79308,Honda,Mauv,1993,Santana do Paraíso,,Brazil,Female,Real,switch,5GADT13S862480878
747,422320334-7,eshearsbykq,Suburban 1500,$522634.86,75255,GMC,Khaki,1993,Huddinge,Stockholm,Sweden,Female,Krona,mastercard,1FADP5BU4DL277514
748,917177972-8,tjozwickikr,Navigator,$536164.52,124556,Lincoln,Crimson,2003,Revolucion Verde,Tamaulipas,Mexico,Female,Peso,diners-club-enroute,1GYUKFEJ3AR773262
749,893229511-5,pgennrichks,Quest,$22026.84,119898,Nissan,Red,2006,Massaranduba,,Brazil,Male,Real,jcb,1FTSF3B56AE834440
750,160121639-4,swasielewskikt,Biturbo,$611133.54,116188,Maserati,Aquamarine,1985,Krzykosy,,Poland,Female,Zloty,visa-electron,4USCN53462L576276
751,452465820-3,speascodku,Starion,$298031.90,91822,Mitsubishi,Khaki,1989,Barão de Melgaço,,Brazil,Female,Real,visa,WAUMFAFL7CA893478
752,557161104-9,thamlynkv,Yukon XL 2500,$581851.72,15724,GMC,Turquoise,2009,Lazaro Cardenas,Michoacan De Ocampo,Mexico,Female,Peso,visa-electron,1G6AS5S32F0296945
753,907490100-X,jglenniekw,Park Avenue,$274052.17,61990,Buick,Yellow,1991,New York City,New York,United States,Male,Dollar,visa,WAUMFAFL0DN697120
754,804600079-5,nbuchekx,CL-Class,$742362.09,19870,Mercedes-Benz,Blue,2009,Wierzbica,,Poland,Male,Zloty,jcb,SCFAB01A37G850584
755,110501163-1,lratcliffky,Integra,$318514.59,46490,Acura,Pink,1993,Mosty,,Poland,Male,Zloty,diners-club-carte-blanche,WBAAN37481N483965
756,901862145-5,thopkynskz,240SX,$856284.39,31807,Nissan,Yellow,1996,Ussel,Limousin,France,Male,Euro,jcb,WAUXD68D52A181071
757,245571735-6,hjakol0,Sunbird,$551263.01,12894,Pontiac,Orange,1994,Crespo,,Argentina,Male,Peso,mastercard,JH4DC53074S222819
758,097302418-6,ishellibeerl1,Mirage,$604252.01,145352,Mitsubishi,Teal,1987,Aradac,,Serbia,Female,Dinar,mastercard,5GAKVAED9BJ824816
759,342084215-5,khalwilll2,S-Class,$493294.75,80251,Mercedes-Benz,Blue,2012,La Rioja,,Argentina,Female,Peso,jcb,2C3CK5CV8AH011857
760,388485543-3,rhartopl3,Navigator,$62584.23,68214,Lincoln,Yellow,2007,Brzeg Dolny,,Poland,Male,Zloty,bankcard,WVGEP9BP7FD900097
761,443771755-4,vbridgwoodl4,Imperial,$930090.44,23135,Chrysler,Puce,1992,Melbourne,Victoria,Australia,Male,Dollar,bankcard,3D7TP2CT3BG089058
762,319222297-2,cmeeganl5,Tucson,$808787.06,140252,Hyundai,Goldenrod,2008,Montceau-les-Mines,Bourgogne,France,Female,Euro,maestro,WUADUAFG8AN252957
763,841892057-2,fubsdalel6,Sunfire,$233348.57,147561,Pontiac,Teal,2001,Osielsko,,Poland,Female,Zloty,china-unionpay,WAUDC68D71A435514
764,145020258-6,ndubbinl7,Astro,$485263.19,90367,Chevrolet,Pink,1994,Nyköping,Södermanland,Sweden,Male,Krona,bankcard,SALAC2D40BA060645
765,829178611-9,hgillebertl8,Mustang,$836935.55,65418,Ford,Red,1968,Francisco Beltrão,,Brazil,Female,Real,solo,WDDNG7DB2DA485737
766,456313336-1,cstatersfieldl9,Jetta,$626361.01,131272,Volkswagen,Mauv,1999,Hidalgo,Chiapas,Mexico,Female,Peso,laser,SCFFDCBD2AG002424
767,771076506-8,etitchenla,M3,$155922.06,97224,BMW,Puce,2011,Le Havre,Haute-Normandie,France,Male,Euro,diners-club-carte-blanche,2C3CCAAG6DH691692
768,240474438-0,gringselllb,C8 Spyder Wide Body,$243792.10,124796,Spyker,Crimson,2004,Minneapolis,Minnesota,United States,Female,Dollar,jcb,WA1VMBFP6EA591828
769,292218009-3,milyinlc,Ranger,$607238.43,89255,Ford,Mauv,1993,Łaziska Górne,,Poland,Male,Zloty,jcb,WBAGL63525D241040
770,969610812-5,cegentanld,Grand Caravan,$287867.15,41458,Dodge,Fuscia,1998,Walichnowy,,Poland,Female,Zloty,bankcard,4JGDA2EB3CA876558
771,695686441-X,aeselle,Rodeo,$737299.28,54721,Isuzu,Crimson,2004,Strömsund,Jämtland,Sweden,Male,Krona,jcb,1G4GD5G31EF686873
772,256284379-7,hnewbylf,Town Car,$631331.07,117114,Lincoln,Violet,1994,Los Cóndores,,Argentina,Female,Peso,diners-club-international,1G6DK1E35C0323553
773,747184964-9,rshaplinlg,Grand Caravan,$278718.69,71492,Dodge,Violet,1995,Falun,Dalarna,Sweden,Female,Krona,jcb,WAUED54B91N403091
774,449379627-8,sthumannlh,Commander,$76161.54,105865,Jeep,Puce,2007,Paris 09,Île-de-France,France,Male,Euro,jcb,YV1672MS6B2112199
775,712450326-4,flangfieldli,Sunbird,$416942.13,67587,Pontiac,Mauv,1985,Vera Cruz,,Brazil,Female,Real,jcb,WP0AA2A80CU090281
776,096751515-7,rpikenlj,Malibu,$752390.27,122633,Chevrolet,Turquoise,2002,Targanice,,Poland,Male,Zloty,maestro,WDDGF4HB2CR065030
777,985640683-8,rbarnfatherlk,S90,$540400.39,12240,Volvo,Orange,1998,Vargem Grande Paulista,,Brazil,Female,Real,jcb,WBAKE3C56CE324481
778,852769427-1,bferfullell,Continental GTC,$228802.36,142185,Bentley,Teal,2007,Växjö,Kronoberg,Sweden,Male,Krona,jcb,1FTFW1E83AF597315
779,430715348-0,hpinardlm,911,$157202.12,116039,Porsche,Teal,1992,Denton,England,United Kingdom,Female,Pound,diners-club-enroute,2G4WS52J231422735
780,431086438-4,ddunningln,Grand Am,$458614.05,79913,Pontiac,Puce,2003,Novi Kneževac,,Serbia,Female,Dinar,jcb,3C6JD6DT8CG624930
781,514377307-5,bhammerbergerlo,Galant,$352269.72,55329,Mitsubishi,Fuscia,1993,Örnsköldsvik,Västernorrland,Sweden,Female,Krona,switch,2GKALMEK9F6045262
782,426322163-X,ndearsleylp,E250,$875563.95,72517,Ford,Maroon,2004,Čoka,,Serbia,Female,Dinar,diners-club-international,5N1AA0NC7FN858108
783,218120483-7,schiverstonelq,RX-8,$672101.16,1038,Mazda,Purple,2008,Clorinda,,Argentina,Male,Peso,jcb,WVGAV3AX0EW807248
784,531735163-4,mollcottlr,Sportage,$760728.16,112543,Kia,Yellow,2011,Juazeiro do Norte,,Brazil,Male,Real,americanexpress,1G6YV36A895177016
785,315020276-0,fventomls,Sentra,$45143.77,83756,Nissan,Crimson,1993,Águas de Lindóia,,Brazil,Male,Real,switch,WAUKD78P19A602174
786,883491213-6,jdarrigolt,911,$846717.61,142177,Porsche,Orange,2005,Issoudun,Centre,France,Female,Euro,jcb,5J6TF1H51DL535211
787,081889951-4,dpattylu,SSR,$136152.94,45779,Chevrolet,Indigo,2006,Gainesville,Florida,United States,Female,Dollar,jcb,1N6AA0EC9EN638128
788,242740618-X,ttaylolv,Blazer,$168451.68,108146,Chevrolet,Crimson,2004,Rodez,Midi-Pyrénées,France,Male,Euro,jcb,2C3CCAGG0DH514305
789,503667123-6,fperonelw,Silverado 3500,$667142.55,145347,Chevrolet,Goldenrod,2010,Uppsala,Uppsala,Sweden,Female,Krona,diners-club-us-ca,1FTEX1E8XAK676528
790,930505144-8,clowensohnlx,Bravada,$120681.84,12531,Oldsmobile,Aquamarine,1998,Stockholm,Stockholm,Sweden,Male,Krona,jcb,WVWED7AJ2CW286770
791,952695227-8,jwilseyly,Ram 50,$549711.36,91319,Dodge,Indigo,1992,Buenos Aires,Michoacan De Ocampo,Mexico,Male,Peso,jcb,1N6AA0CJ4FN238173
792,736015046-9,wbingelllz,Courier,$32624.46,13695,Ford,Mauv,1989,Lille,Nord-Pas-de-Calais,France,Male,Euro,americanexpress,3N1CN7AP2EL988009
793,540174810-8,sjoirism0,Town Car,$533617.39,130324,Lincoln,Orange,1984,Béthune,Nord-Pas-de-Calais,France,Female,Euro,americanexpress,WAUDF78E77A220150
794,093728322-3,bruckertm1,Seville,$883909.22,85411,Cadillac,Teal,1995,Minneapolis,Minnesota,United States,Male,Dollar,visa-electron,JTHBL5EF1F1594366
795,703377601-2,kchatainm2,Camaro,$574100.32,50775,Chevrolet,Red,1971,Matinha,,Brazil,Female,Real,jcb,4T3BK3BB2FU675839
796,265723970-6,gmoyesm3,Sonata,$586209.51,149177,Hyundai,Orange,2001,Göteborg,Västra Götaland,Sweden,Female,Krona,switch,1G4HD57266U549193
797,349832040-8,nbeathemm4,Silverado 3500,$106660.52,109996,Chevrolet,Purple,2003,Fort Worth,Texas,United States,Male,Dollar,visa-electron,WA1DGBFE4DD605739
798,045656077-7,anorwellm5,Ram Wagon B350,$317177.74,16156,Dodge,Turquoise,1992,Venado Tuerto,,Argentina,Male,Peso,americanexpress,SALFP2BG9FH516288
799,939531519-9,mgrenfellm6,LS,$639480.11,50784,Lexus,Pink,2010,Gilowice,,Poland,Female,Zloty,diners-club-enroute,JN1AZ4EH0AM718029
800,280774177-0,hfauntm7,Cougar,$862870.83,119065,Mercury,Teal,2002,Pesqueira,,Brazil,Female,Real,diners-club-enroute,1G6DM57N940963251
801,502042637-7,gyakunikovm8,Mentor,$121921.72,118082,Kia,Purple,1997,Paris La Défense,Île-de-France,France,Female,Euro,diners-club-us-ca,5N1AR2MM6FC292081
802,439070106-1,kjilkesm9,RX-7,$874753.26,9783,Mazda,Maroon,1987,San Carlos de Bariloche,,Argentina,Male,Peso,china-unionpay,WAUBC48H45K309691
803,163035506-2,nkleinermanma,Caravan,$995076.01,58690,Dodge,Fuscia,2010,Paraipaba,,Brazil,Male,Real,maestro,WAUBFAFL6FA623539
804,425121734-9,jdurbynmb,Pilot,$426496.05,84516,Honda,Goldenrod,2003,Marechal Deodoro,,Brazil,Male,Real,bankcard,1G6DJ1E36D0875079
805,250250040-0,bdreschlermc,B-Series,$187199.05,82253,Mazda,Yellow,1997,Sydney,New South Wales,Australia,Female,Dollar,jcb,WBAYA6C59ED839054
806,868057693-X,eeliffmd,Durango,$84986.25,92476,Dodge,Fuscia,1998,Lubrza,,Poland,Male,Zloty,switch,3D73Y3CL4BG990698
807,443630330-6,ebreslinme,Precis,$832062.05,90288,Mitsubishi,Orange,1993,Młynary,,Poland,Female,Zloty,jcb,1FTMF1CW7AF070144
808,889761228-8,emichemf,300ZX,$14365.63,12729,Nissan,Maroon,1993,Parzęczew,,Poland,Male,Zloty,americanexpress,WBAKG7C5XBE249509
809,069320419-2,kmardymg,Sorento,$229544.68,10516,Kia,Fuscia,2006,Tours,Centre,France,Male,Euro,jcb,1D4PT4GX1BW304201
810,848293878-9,hskeamh,900,$30557.56,70829,Saab,Crimson,1992,La Rochelle,Poitou-Charentes,France,Male,Euro,mastercard,4A31K3DT2CE263440
811,670957581-0,amaundermi,Leganza,$327329.11,92386,Daewoo,Khaki,2002,Waco,Texas,United States,Female,Dollar,jcb,2G4GT5GR5D9733806
812,582498639-8,jvesquemj,Swift,$387661.30,63712,Suzuki,Pink,2001,La Roche-sur-Yon,Pays de la Loire,France,Male,Euro,diners-club-carte-blanche,4T1BD1FK1EU619715
813,275569379-7,idemangemk,Range Rover,$261583.45,58027,Land Rover,Red,2005,Roanoke,Virginia,United States,Female,Dollar,maestro,WBAYB6C54FG841663
814,819707940-4,vhardikerml,SJ,$17060.19,22274,Suzuki,Orange,1991,Springfield,Missouri,United States,Male,Dollar,jcb,3D7TP2CT4AG126066
815,930084005-3,efuidgemm,Vandura 1500,$815074.59,125770,GMC,Crimson,1992,Teresópolis,,Brazil,Male,Real,bankcard,WBAKF5C50BE085548
816,454806378-1,gfishbournemn,Sonoma Club Coupe,$563666.01,44800,GMC,Violet,1994,Trosa,Södermanland,Sweden,Female,Krona,bankcard,1G6AT5S30E0468613
817,219638451-8,ttilmouthmo,300,$562123.94,70486,Chrysler,Violet,2007,Prażmów,,Poland,Male,Zloty,china-unionpay,SALSF2D40DA070283
818,520537273-7,jharrisonmp,Vantage,$699067.59,107354,Aston Martin,Aquamarine,2007,La Concepcion,Mexico,Mexico,Female,Peso,jcb,WBAEP33454P976870
819,537875532-8,ilarkingsmq,Eclipse,$992779.37,64989,Mitsubishi,Goldenrod,1991,Pont-Audemer,Haute-Normandie,France,Male,Euro,diners-club-carte-blanche,WAUSFAFL9CA474801
820,543697158-X,jfilderymr,Sonata,$70124.93,72641,Hyundai,Fuscia,2011,Gostyń,,Poland,Male,Zloty,mastercard,1G6DJ1E32D0539039
821,453722918-7,glanktreems,Continental,$804052.09,26853,Bentley,Orange,2009,Toulon,Provence-Alpes-Côte d'Azur,France,Female,Euro,mastercard,JH4KB16357C201863
822,339140180-X,ekuhnkemt,Rogue,$697941.00,67149,Nissan,Turquoise,2012,Norwalk,Connecticut,United States,Male,Dollar,jcb,WAUKH78E37A724938
823,863921946-X,ydomengemu,Entourage,$265610.46,132034,Hyundai,Fuscia,2007,Caculé,,Brazil,Male,Real,jcb,1FTWX3A51AE909898
824,364258838-7,ctwitchettmv,GTI,$583158.04,149239,Volkswagen,Puce,2002,London,England,United Kingdom,Female,Pound,jcb,1G6DH8EG8A0710914
825,939310348-8,mstannettmw,Mazda3,$698687.23,145748,Mazda,Khaki,2011,Emiliano Zapata,Coahuila De Zaragoza,Mexico,Male,Peso,jcb,SALFP2BG9FH321131
826,450840718-8,ygrinyakinmx,Tundra,$816019.63,77308,Toyota,Indigo,2007,Bourg-en-Bresse,Rhône-Alpes,France,Female,Euro,mastercard,1FBNE3BL2CD039400
827,541388053-7,pboritmy,M-Class,$880665.51,73443,Mercedes-Benz,Crimson,2008,Ribeirão das Neves,,Brazil,Male,Real,jcb,5GALVAED6AJ739693
828,765087846-5,acroallmz,Truck,$737018.65,116605,Mitsubishi,Indigo,1989,Las Varas,,Argentina,Female,Peso,switch,WAUD2AFDXEN225562
829,805759291-5,cclamptonn0,Express 2500,$106647.22,22863,Chevrolet,Khaki,1998,El Porvenir,Chiapas,Mexico,Male,Peso,mastercard,1G6DM8E36D0517268
830,866110414-9,egibbn1,Achieva,$803065.86,47217,Oldsmobile,Blue,1997,Kuryłówka,,Poland,Male,Zloty,jcb,KMHTC6AD7DU446262
831,309088857-2,psimoncellin2,GTO,$972578.34,26036,Pontiac,Aquamarine,1964,Kafr Mandā,,Israel,Female,Shekel,jcb,KNAFU6A24B5025102
832,082971026-4,fhallgarthn3,Passat,$684302.89,5576,Volkswagen,Aquamarine,2000,Venustiano Carranza,Chiapas,Mexico,Male,Peso,jcb,1GD01ZCG7CF418658
833,116637694-X,fstembridgen4,Grand Voyager,$742461.69,31827,Plymouth,Teal,1999,Barreirinhas,,Brazil,Male,Real,laser,WAUPN94EX9N366555
834,344249075-8,lguidonin5,Mazda3,$691876.13,11711,Mazda,Khaki,2008,La Seyne-sur-Mer,Provence-Alpes-Côte d'Azur,France,Female,Euro,laser,2G4WS52J351681561
835,590068234-X,jlarmuthn6,Baja,$767175.62,100296,Subaru,Mauv,2003,Palmas,,Brazil,Female,Real,jcb,WA1YD54B02N555238
836,555378416-6,rwillacotn7,Genesis Coupe,$860135.34,10054,Hyundai,Aquamarine,2011,Swiętajno,,Poland,Female,Zloty,mastercard,SCBGH3ZA5EC028907
837,989814371-1,arowlern8,Avenger,$179980.01,88910,Dodge,Green,1995,Plottier,,Argentina,Male,Peso,jcb,WBAPH5C51AA278703
